resource,dataset,name,label,collection event.resource,collection event.name,since version,until version,format,unit,references.dataset,references.name,mandatory,description,order,example values,keywords,vocabularies,notes
ATHLETE_CDM,chemicals_ath,m_pfhps_raw_precon,Maternal  PFHpS preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,c_dmtp_raw_birth,Newborn DMTP birth levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_pfhps_lod_precon,Limit of detection of maternal   PFHpS at preconception,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfhps_raw_birth,Maternal   PFHpS birth levels,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfhps_lod_birth,Limit of detection of maternal   PFHpS at birth,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfos_raw_precon,Maternal  PFOS preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfos_lod_precon,Limit of detection of maternal   PFOS at preconception,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfos_raw_birth,Maternal   PFOS birth levels,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfos_lod_birth,Limit of detection of maternal   PFOS at birth,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfoa_raw_precon,Maternal  PFOA preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfoa_lod_precon,Limit of detection of maternal   PFOA at preconception,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfoa_raw_birth,Maternal   PFOA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfoa_lod_birth,Limit of detection of maternal   PFOA at birth,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfna_raw_precon,Maternal  PFNA preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_dmp_raw_precon,Maternal DMP preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_pfna_lod_precon,Limit of detection of maternal   PFNA at preconception,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfna_raw_birth,Maternal   PFNA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfna_lod_birth,Limit of detection of maternal   PFNA at birth,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfda_lod_precon,Limit of detection of maternal   PFDA at preconception,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfda_raw_birth,Maternal   PFDA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfda_lod_birth,Limit of detection of maternal   PFDA at birth,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfunda_raw_precon,Maternal  PFUnDA preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfunda_lod_precon,Limit of detection of maternal   PFUnDA at preconception,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfunda_raw_birth,Maternal   PFUnDA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_pfunda_lod_birth,Limit of detection of maternal   PFUnDA at birth,,,1.1.0,,decimal,µg/L,,,,,,,PFASs,,
ATHLETE_CDM,chemicals_ath,m_creatinine_raw_precon,Maternal Creatinine preconception levels,,,1.1.0,,decimal,g/L,,,,,,,Creatinine,,
ATHLETE_CDM,chemicals_ath,m_creatinine_lod_precon,Limit of detection of maternal  Creatinine at preconception,,,1.1.0,,decimal,g/L,,,,,,,Creatinine,,
ATHLETE_CDM,chemicals_ath,m_creatinine_raw_preg,Maternal urine Creatinine pregnancy levels,,,1.1.0,,decimal,g/L,,,,,,,Creatinine,,
ATHLETE_CDM,chemicals_ath,m_creatinine_lod_preg,Limit of detection of maternal urine Creatinine at pregnancy,,,1.1.0,,decimal,g/L,,,,,,,Creatinine,,
ATHLETE_CDM,chemicals_ath,m_creatinine_raw_birth,Maternal  Creatinine birth levels,,,1.1.0,,decimal,g/L,,,,,,,Creatinine,,
ATHLETE_CDM,chemicals_ath,m_creatinine_lod_birth,Limit of detection of maternal  Creatinine at birth,,,1.1.0,,decimal,g/L,,,,,,,Creatinine,,
ATHLETE_CDM,chemicals_ath,m_pcb118_raw_precon,Maternal PCB_118 preconception levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb118_lod_precon,Limit of detection of maternal  PCB_118 at preconception,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb118_raw_birth,Maternal  PCB_118 birth levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb118_lod_birth,Limit of detection of maternal  PCB_118 at birth,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb138_raw_precon,Maternal  PCB_138 preconception levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb138_lod_precon,Limit of detection of maternal   PCB_138 at preconception,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb138_raw_birth,Maternal   PCB_138 birth levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb138_lod_birth,Limit of detection of maternal   PCB_138 at birth,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb153_raw_precon,Maternal  PCB_153 preconception levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb153_lod_precon,Limit of detection of maternal   PCB_153 at preconception,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb153_raw_birth,Maternal   PCB_153 birth levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_hcb_lod_birth,Limit of detection of maternal   HCB at birth,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_hch_lod_precon,Limit of detection of maternal   HCH at preconception,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_hch_lod_birth,Limit of detection of maternal HCH at birth,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pbde47_raw_precon,Maternal  PBDE_47 preconception levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pbde47_lod_precon,Limit of detection of maternal   PBDE_47 in preconception,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,c_na_lod_birth,Limit of detection of newborn   Na at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_pbde47_lod_birth,Limit of detection of maternal   PBDE_47 at birth,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pbde153_raw_precon,Maternal  PBDE_153 preconception levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,c_pbde47_lod_birth,Limit of detection of newborn   PBDE-47 at birth,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,c_pbde153_raw_birth,Newborn  PBDE-153 birth levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,c_pbde153_lod_birth,Limit of detection of newborn   PBDE-153 at birth,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,c_hg_raw_birth,Newborn Hg birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_hg_lod_birth,Limit of detection of newborn  Hg at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_cd_lod_birth,Limit of detection of newborn   Cd at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_pb_raw_birth,Newborn  Pb birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_pb_lod_birth,Limit of detection of newborn   Pb at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_dmtp_lod_birth,Limit of detection of newborn  DMTP at birth,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,c_dmdtp_raw_birth,Newborn DMDTP birth levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,c_dmdtp_lod_birth,Limit of detection of newborn  DMDTP at birth,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,c_dep_raw_birth,Newborn DEP birth levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,c_dep_lod_birth,Limit of detection of newborn  DEP at birth,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,c_zn_lod_birth,Limit of detection of newborn   Zn at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_as_raw_birth,Newborn  As birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_as_lod_birth,Limit of detection of newborn   As at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_tl_raw_birth,Newborn  Tl birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_tl_lod_birth,Limit of detection of newborn   Tl at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_co_raw_birth,Newborn  Co birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_co_lod_birth,Limit of detection of newborn   Co at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_cu_lod_birth,Limit of detection of newborn   Cu at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_mo_raw_birth,Newborn  Mo birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_mo_lod_birth,Limit of detection of newborn   Mo at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_cs_lod_birth,Limit of detection of newborn   Cs at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_k_raw_birth,Newborn  K birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_k_lod_birth,Limit of detection of newborn   K at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_mg_raw_birth,Newborn  Mg birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_mg_lod_birth,Limit of detection of newborn   Mg at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_dmp_raw_birth,Newborn DMP birth levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,c_dmp_lod_birth,Limit of detection of newborn  DMP at birth,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,c_phenanthrene_lod_birth,Limit of detection of newborn  Phenanthrene at birth,,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_pyrene_raw_birth,Newborn Pyrene birth levels,,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_pyrene_lod_birth,Limit of detection of newborn  Pyrene at birth,,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_chlorphyrifos_raw_birth,Newborn Chlorphyrifos birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_chlorphyrifos_lod_birth,Limit of detection of newborn  Chlorphyrifos at birth,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_pyrethroids_raw_birth,Newborn Pyrethroids birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_pyrethroids_lod_birth,Limit of detection of newborn  Pyrethroids at birth,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_naphthalene_raw_birth,Newborn Naphthalene birth levels,,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_naphthalene_lod_birth,Limit of detection of newborn  Naphthalene at birth,,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_phenanthrene_raw_birth,Newborn Phenanthrene birth levels,,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_eaa_lod_0,limit of detection of child urine EAA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_boscalid_raw_birth,Newborn Boscalid birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_eeaa_raw_0,child urine EEAA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_eeaa_lod_0,limit of detection of child urine EEAA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_2mpa_raw_0,child urine 2-MPA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_2mpa_lod_0,limit of detection of child urine 2-MPA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,outcome_ath,mets_idefics_0,Repeated classification of pediatric MetS based on the IDEFICS definition (pediatric MetS at a monitoring level when the values of at least three of the components of MetS exceed the 90th percentile),,,,,categorical,,,,,,,,,,
ATHLETE_CDM,chemicals_ath,c_boscalid_lod_birth,Limit of detection of newborn  Boscalid at birth,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_imazalil_raw_birth,Newborn Imazalil birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_imazalil_lod_birth,Limit of detection of newborn  Imazalil at birth,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_phenoxyacetic_acid_raw_birth,Newborn Phenoxyacetic acid birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_phenoxyacetic_acid_lod_birth,Limit of detection of newborn  Phenoxyacetic acid at birth,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_maa_lod_birth,Limit of detection of newborn  MAA at birth,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_meaa_raw_birth,Newborn MEAA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_meaa_lod_birth,Limit of detection of newborn  MEAA at birth,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_eaa_raw_birth,Newborn EAA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_eaa_lod_birth,Limit of detection of newborn  EAA at birth,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_eeaa_raw_birth,Newborn EEAA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_eeaa_lod_birth,Limit of detection of newborn  EEAA at birth,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_2mpa_lod_birth,Limit of detection of newborn  2-MPA at birth,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_dedtp_raw_0,child urine DEDTP levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,c_dedtp_lod_0,limit of detection of child urine DEDTP levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,c_cotinine_raw_0,child urine Cotinine levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Cotinine,,
ATHLETE_CDM,chemicals_ath,c_cotinine_lod_0,limit of detection of child urine Cotinine levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Cotinine,,
ATHLETE_CDM,chemicals_ath,c_benzoapyrene_raw_0,child urine benzoapyrene levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_benzoapyrene_lod_0,limit of detection of child urine benzoapyrene levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_chrsene_raw_0,child urine chrysene levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_chrsene_lod_0,limit of detection of child urine chrysene levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_fluorene_raw_0,child urine Fluorene levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_fluorene_lod_0,limit of detection of child urine Fluorene levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_napthalene_raw_0,child urine Napthalene levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_maa_raw_0,child urine MAA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_napthalene_lod_0,limit of detection of child urine Napthalene levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_phenanthrene_raw_0,child urine Phenanthrene levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_phenanthrene_lod_0,limit of detection of child urine Phenanthrene levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_pyrene_raw_0,child urine Pyrene levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_pyrene_lod_0,limit of detection of child urine Pyrene levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,c_chlorphyrifos_raw_0,child urine Chlorphyrifos levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_chlorphyrifos_lod_0,limit of detection of child urine Chlorphyrifos levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_pyrethroids_raw_0,child urine Pyrethroids levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_pyrethroids_lod_0,limit of detection of child urine Pyrethroids levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_boscalid_raw_0,child urine Boscalid levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_boscalid_lod_0,limit of detection of child urine Boscalid levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_imazalil_raw_0,child urine Imazalil levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_imazalil_lod_0,limit of detection of child urine Imazalil levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_phenoxyacetic_acid_raw_0,child urine Phenoxyacetic acid levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_phenoxyacetic_acid_lod_0,limit of detection of child urine Phenoxyacetic acid levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_maa_lod_0,limit of detection of child urine MAA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_meaa_raw_0,child urine MEAA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_meaa_lod_0,limit of detection of child urine MEAA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_eaa_raw_0,child urine EAA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_eeaa_lod_preg,Limit of detection of maternal urine EEAA at pregnancy,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_eeaa_raw_birth,Maternal  EEAA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_eeaa_lod_birth,Limit of detection of maternal  EEAA at birth,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_2mpa_raw_precon,Maternal 2_MPA preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_2mpa_lod_precon,Limit of detection of maternal  2_MPA at preconception,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,c_bupa_raw_birth,Newborn BUPA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_2mpa_raw_preg,Maternal urine 2_MPA pregnancy levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_2mpa_lod_preg,Limit of detection of maternal urine 2_MPA at pregnancy,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_2mpa_raw_birth,Maternal  2_MPA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_2mpa_lod_birth,Limit of detection of maternal  2_MPA at birth,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_boscalid_lod_precon,Limit of detection of maternal  Boscalid at preconception,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_boscalid_raw_preg,Maternal urine Boscalid pregnancy levels,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_boscalid_lod_preg,Limit of detection of maternal urine Boscalid at pregnancy,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_boscalid_raw_birth,Maternal  Boscalid birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_boscalid_lod_birth,Limit of detection of maternal  Boscalid at birth,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_imazalil_raw_precon,Maternal Imazalil preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_imazalil_lod_precon,Limit of detection of maternal  Imazalil at preconception,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_imazalil_raw_preg,Maternal urine Imazalil pregnancy levels,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_cxminp_raw_birth,Newborn cxminp birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,c_cxminp_lod_birth,Limit of detection of newborn  cxminp at birth,,,1.1.0,,decimal,µg/L,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,c_ohmphp_raw_birth,Newborn ohmphp birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,c_oxominch_raw_birth,Newborn oxominch birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Phthalates,,
